preset,case_id,case_type,expected,actual,recovered,precision_at_3,citation_complete,has_duplicate,wrong_topic_right_company_false_support
full_gate_restatement_safeguards,noanswer-social-media-influencer,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,noanswer-patent-litigation,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,noanswer-nonexistent-company,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,noanswer-unsupported-acquisition,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,noanswer-nonexistent-regulatory-event,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,noanswer-unsupported-numeric-claim,unsupported_exact_numeric_claim,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,numeric-trap-act-operating-margin,numerical_table_fragment_without_explanatory_prose,INSUFFICIENT_EVIDENCE,SUPPORTED,false,0.0000,true,false,false
full_gate_restatement_safeguards,numeric-trap-sbp-investments-per-category,numerical_table_fragment_without_explanatory_prose,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,numeric-trap-short-heading-operations,short_heading_trap,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,short-heading-trap-usd-currency,short_heading_trap,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,short-heading-trap-back-navigation,short_heading_trap,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,broad-corpus-governance-practices,broad_corpus_wide,SUPPORTED,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,multi-company-remuneration-comparison,multi_company,SUPPORTED,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,weak-indirect-sbp-industrial-diversification,weak_indirect_evidence,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,related-terminology-no-support-kp2-community,related_terminology_no_direct_support,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,quality-aware-act-remuneration-short,requires_quality_aware_interpretation,SUPPORTED,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,direction-lexical-act-growth-increase,requires_comparison_direction,SUPPORTED,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,direction-lexical-bel-repurchase-removed,requires_comparison_direction,SUPPORTED,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,chronology-kp2-hse-governance-timeline,requires_chronology,SUPPORTED,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,sup-sbp-financial-incentives,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,sup-sbp-governance-special-incentives,answerable_by_one_passage,SUPPORTED,SUPPORTED,true,0.5000,true,false,false
full_gate_restatement_safeguards,sup-sbp-shareholder-inclusive-approach,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,sup-sdl-financial-environmental-stewardship,answerable_by_one_passage,SUPPORTED,SUPPORTED,true,0.5000,true,false,false
full_gate_restatement_safeguards,sup-sdl-financial-directors-report-governance,answerable_by_one_passage,SUPPORTED,SUPPORTED,false,0.0000,true,false,false
full_gate_restatement_safeguards,sup-sdl-governance-new-director-bio,answerable_from_new_disclosure,SUPPORTED,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,sup-sdl-governance-no-significant-changes,answerable_by_one_passage,SUPPORTED,SUPPORTED,true,0.5000,true,false,false
full_gate_restatement_safeguards,sup-sdl-risk-currency-sensitivity,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,sup-sdl-strategy-share-based-payments,answerable_by_one_passage,SUPPORTED,SUPPORTED,false,0.0000,true,false,false
full_gate_restatement_safeguards,sup-sur-financial-remuneration-weightings,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,sup-sur-governance-malus-clawback,answerable_by_one_passage,SUPPORTED,SUPPORTED,false,0.0000,true,false,false
full_gate_restatement_safeguards,sup-sur-risk-board-activities-2023,answerable_only_within_one_report_period,SUPPORTED,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,sup-sur-risk-governing-body-inseparable-elements,answerable_by_one_passage,SUPPORTED,SUPPORTED,false,0.0000,true,false,false
full_gate_restatement_safeguards,partial-sur-target-setting-and-exact-budget,partially_answerable,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,partial-kp2-liability-classification-and-fair-value-hierarchy,partially_answerable,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,repeated-passage-kp2-materiality-audit,repeated_passage_across_comparisons,SUPPORTED,INSUFFICIENT_EVIDENCE,true,0.3333,true,false,false
full_gate_restatement_safeguards,repeated-passage-kp2-transitions-both-modification,repeated_passage_across_comparisons,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,false,0.0000,true,false,false
full_gate_restatement_safeguards,repeated-passage-kp2-financial-liabilities,repeated_passage_across_comparisons,SUPPORTED,SUPPORTED,true,0.3333,true,false,false
