case_id,category,variant,mode,recall_at_5,recall_at_10,precision_at_5,substantive_precision_at_5,mrr,ndcg_at_10,short_fragment_rate_at_5,short_fragment_rate_at_10,irrelevant_short_fragment_rate_at_5,top_similarity,filter_accurate
no-answer-deep-sea-mining-licensing,no_answer,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.4000,0.2000,0.4000,,
no-answer-deep-sea-mining-licensing,no_answer,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.7606,
no-answer-deep-sea-mining-licensing,no_answer,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,
no-answer-generic-corporate-1,no_answer,baseline,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
no-answer-generic-corporate-1,no_answer,remediated,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
no-answer-generic-corporate-1,no_answer,baseline,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,0.8156,
no-answer-generic-corporate-1,no_answer,baseline,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,,
no-answer-generic-corporate-1,no_answer,remediated,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.3000,0.2000,0.8156,
no-answer-generic-corporate-1,no_answer,remediated,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.3000,0.2000,,
no-answer-generic-corporate-1,no_answer,baseline,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,0.8156,
no-answer-generic-corporate-1,no_answer,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,,
no-answer-generic-corporate-1,no_answer,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.3000,0.2000,0.8156,
no-answer-generic-corporate-1,no_answer,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.3000,0.2000,,
no-answer-generic-corporate-2,no_answer,baseline,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
no-answer-generic-corporate-2,no_answer,remediated,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
no-answer-generic-corporate-2,no_answer,baseline,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,1.0000,1.0000,0.7698,
no-answer-generic-corporate-2,no_answer,baseline,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,1.0000,1.0000,,
no-answer-generic-corporate-2,no_answer,remediated,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,0.6000,1.0000,0.7698,
no-answer-generic-corporate-2,no_answer,remediated,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,0.6000,1.0000,,
no-answer-generic-corporate-2,no_answer,baseline,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,1.0000,1.0000,0.7698,
no-answer-generic-corporate-2,no_answer,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,1.0000,1.0000,,
no-answer-generic-corporate-2,no_answer,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,0.6000,1.0000,0.7698,
no-answer-generic-corporate-2,no_answer,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,0.6000,1.0000,,
no-answer-social-media-strategy,no_answer,baseline,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
no-answer-social-media-strategy,no_answer,remediated,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
no-answer-social-media-strategy,no_answer,baseline,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,0.8000,1.0000,0.7548,
no-answer-social-media-strategy,no_answer,baseline,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,,
no-answer-social-media-strategy,no_answer,remediated,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.4000,0.5000,0.4000,0.7548,
no-answer-social-media-strategy,no_answer,remediated,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.3000,0.2000,,
no-answer-social-media-strategy,no_answer,baseline,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,0.8000,1.0000,0.7548,
no-answer-social-media-strategy,no_answer,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,,
no-answer-social-media-strategy,no_answer,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.4000,0.5000,0.4000,0.7548,
no-answer-social-media-strategy,no_answer,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.3000,0.2000,,
no-answer-patent-litigation,no_answer,baseline,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
no-answer-patent-litigation,no_answer,remediated,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
no-answer-patent-litigation,no_answer,baseline,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.9000,0.8000,0.7074,
no-answer-patent-litigation,no_answer,baseline,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.9000,0.8000,,
no-answer-patent-litigation,no_answer,remediated,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.4000,0.5000,0.4000,0.7074,
no-answer-patent-litigation,no_answer,remediated,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.4000,0.5000,0.4000,,
no-answer-patent-litigation,no_answer,baseline,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.9000,0.8000,0.7074,
no-answer-patent-litigation,no_answer,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.9000,0.8000,,
no-answer-patent-litigation,no_answer,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.4000,0.5000,0.4000,0.7074,
no-answer-patent-litigation,no_answer,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.4000,0.5000,0.4000,,
weak-match-office-relocation,weak_match,baseline,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
weak-match-office-relocation,weak_match,remediated,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
weak-match-office-relocation,weak_match,baseline,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,1.0000,1.0000,0.8080,
weak-match-office-relocation,weak_match,baseline,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,1.0000,1.0000,,
weak-match-office-relocation,weak_match,remediated,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,0.8080,
weak-match-office-relocation,weak_match,remediated,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,,
weak-match-office-relocation,weak_match,baseline,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,1.0000,1.0000,0.8080,
weak-match-office-relocation,weak_match,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,1.0000,1.0000,,
weak-match-office-relocation,weak_match,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,0.8080,
weak-match-office-relocation,weak_match,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,,
weak-match-supply-chain-disruption,weak_match,baseline,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
weak-match-supply-chain-disruption,weak_match,remediated,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
weak-match-supply-chain-disruption,weak_match,baseline,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.2000,0.2000,0.8017,
weak-match-supply-chain-disruption,weak_match,baseline,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.1000,0.2000,,
weak-match-supply-chain-disruption,weak_match,remediated,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.2000,0.2000,0.8017,
weak-match-supply-chain-disruption,weak_match,remediated,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.1000,0.2000,,
weak-match-supply-chain-disruption,weak_match,baseline,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.2000,0.2000,0.8017,
weak-match-supply-chain-disruption,weak_match,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.1000,0.2000,,
weak-match-supply-chain-disruption,weak_match,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.2000,0.2000,0.8017,
weak-match-supply-chain-disruption,weak_match,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.1000,0.2000,,
weak-match-artificial-intelligence-adoption,weak_match,baseline,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
weak-match-artificial-intelligence-adoption,weak_match,remediated,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
weak-match-artificial-intelligence-adoption,weak_match,baseline,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,0.7976,
weak-match-artificial-intelligence-adoption,weak_match,baseline,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.4000,0.6000,0.4000,,
weak-match-artificial-intelligence-adoption,weak_match,remediated,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,0.7976,
weak-match-artificial-intelligence-adoption,weak_match,remediated,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.4000,0.6000,0.4000,,
weak-match-artificial-intelligence-adoption,weak_match,baseline,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,0.7976,
weak-match-artificial-intelligence-adoption,weak_match,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.4000,0.6000,0.4000,,
weak-match-artificial-intelligence-adoption,weak_match,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,0.7976,
weak-match-artificial-intelligence-adoption,weak_match,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.4000,0.6000,0.4000,,
weak-match-executive-succession,weak_match,baseline,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
weak-match-executive-succession,weak_match,remediated,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
weak-match-executive-succession,weak_match,baseline,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,0.7933,
weak-match-executive-succession,weak_match,baseline,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,,
weak-match-executive-succession,weak_match,remediated,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.1000,0.2000,0.7933,
weak-match-executive-succession,weak_match,remediated,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.1000,0.2000,,
weak-match-executive-succession,weak_match,baseline,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,0.7933,
weak-match-executive-succession,weak_match,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,,
weak-match-executive-succession,weak_match,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.1000,0.2000,0.7933,
weak-match-executive-succession,weak_match,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.1000,0.2000,,
weak-match-cybersecurity-incident,weak_match,baseline,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
weak-match-cybersecurity-incident,weak_match,remediated,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
weak-match-cybersecurity-incident,weak_match,baseline,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.4000,0.6000,0.7966,
weak-match-cybersecurity-incident,weak_match,baseline,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.4000,0.6000,,
weak-match-cybersecurity-incident,weak_match,remediated,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.4000,0.2000,0.4000,0.7966,
weak-match-cybersecurity-incident,weak_match,remediated,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.2000,0.2000,,
weak-match-cybersecurity-incident,weak_match,baseline,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.4000,0.6000,0.7966,
weak-match-cybersecurity-incident,weak_match,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.4000,0.6000,,
weak-match-cybersecurity-incident,weak_match,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.4000,0.2000,0.4000,0.7966,
weak-match-cybersecurity-incident,weak_match,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.2000,0.2000,0.2000,,
weak-match-competitor-benchmarking,weak_match,baseline,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
weak-match-competitor-benchmarking,weak_match,remediated,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
weak-match-competitor-benchmarking,weak_match,baseline,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.9000,0.8000,0.7748,
weak-match-competitor-benchmarking,weak_match,baseline,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.9000,0.8000,,
weak-match-competitor-benchmarking,weak_match,remediated,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.6000,0.8000,0.7748,
weak-match-competitor-benchmarking,weak_match,remediated,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.6000,0.8000,,
weak-match-competitor-benchmarking,weak_match,baseline,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.9000,0.8000,0.7748,
weak-match-competitor-benchmarking,weak_match,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.9000,0.8000,,
weak-match-competitor-benchmarking,weak_match,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.6000,0.8000,0.7748,
weak-match-competitor-benchmarking,weak_match,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.6000,0.8000,,
weak-match-tax-dispute,weak_match,baseline,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
weak-match-tax-dispute,weak_match,remediated,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
weak-match-tax-dispute,weak_match,baseline,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,0.7000,1.0000,0.7091,
weak-match-tax-dispute,weak_match,baseline,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,0.7000,1.0000,,
weak-match-tax-dispute,weak_match,remediated,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.7000,0.8000,0.7091,
weak-match-tax-dispute,weak_match,remediated,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.7000,0.8000,,
weak-match-tax-dispute,weak_match,baseline,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,0.7000,1.0000,0.7091,
weak-match-tax-dispute,weak_match,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,0.7000,1.0000,,
weak-match-tax-dispute,weak_match,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.7000,0.8000,0.7091,
weak-match-tax-dispute,weak_match,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.7000,0.8000,,
weak-match-pension-fund-obligations,weak_match,baseline,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
weak-match-pension-fund-obligations,weak_match,remediated,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
weak-match-pension-fund-obligations,weak_match,baseline,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.4000,0.6000,0.4000,0.7390,
weak-match-pension-fund-obligations,weak_match,baseline,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.4000,0.6000,0.4000,,
weak-match-pension-fund-obligations,weak_match,remediated,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.0000,0.1000,0.0000,0.7390,
weak-match-pension-fund-obligations,weak_match,remediated,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.0000,0.1000,0.0000,,
weak-match-pension-fund-obligations,weak_match,baseline,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.4000,0.6000,0.4000,0.7390,
weak-match-pension-fund-obligations,weak_match,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.4000,0.6000,0.4000,,
weak-match-pension-fund-obligations,weak_match,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.0000,0.1000,0.0000,0.7390,
weak-match-pension-fund-obligations,weak_match,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.0000,0.1000,0.0000,,
topic-governance-board-composition,semantic_paraphrase,baseline,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
topic-governance-board-composition,semantic_paraphrase,remediated,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
topic-governance-board-composition,semantic_paraphrase,baseline,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,0.6000,1.0000,0.9853,
topic-governance-board-composition,semantic_paraphrase,baseline,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.5000,0.8000,,
topic-governance-board-composition,semantic_paraphrase,remediated,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.5000,0.8000,0.9853,
topic-governance-board-composition,semantic_paraphrase,remediated,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.5000,0.6000,,
topic-governance-board-composition,semantic_paraphrase,baseline,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,0.6000,1.0000,0.9853,
topic-governance-board-composition,semantic_paraphrase,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.5000,0.8000,,
topic-governance-board-composition,semantic_paraphrase,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.5000,0.8000,0.9853,
topic-governance-board-composition,semantic_paraphrase,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.5000,0.6000,,
topic-financial-condition-going-concern-uncertainty,risk_category,baseline,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
topic-financial-condition-going-concern-uncertainty,risk_category,remediated,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
topic-financial-condition-going-concern-uncertainty,risk_category,baseline,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.7295,
topic-financial-condition-going-concern-uncertainty,risk_category,baseline,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,
topic-financial-condition-going-concern-uncertainty,risk_category,remediated,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.7295,
topic-financial-condition-going-concern-uncertainty,risk_category,remediated,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,
topic-financial-condition-going-concern-uncertainty,risk_category,baseline,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.7295,
topic-financial-condition-going-concern-uncertainty,risk_category,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,
topic-financial-condition-going-concern-uncertainty,risk_category,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.7295,
topic-financial-condition-going-concern-uncertainty,risk_category,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,
topic-uncertainty-general,risk_category,baseline,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
topic-uncertainty-general,risk_category,remediated,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
topic-uncertainty-general,risk_category,baseline,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,1.0000,1.0000,0.8127,
topic-uncertainty-general,risk_category,baseline,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,,
topic-uncertainty-general,risk_category,remediated,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,1.0000,1.0000,0.8127,
topic-uncertainty-general,risk_category,remediated,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,,
topic-uncertainty-general,risk_category,baseline,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,1.0000,1.0000,0.8127,
topic-uncertainty-general,risk_category,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,,
topic-uncertainty-general,risk_category,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,1.0000,1.0000,1.0000,0.8127,
topic-uncertainty-general,risk_category,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.6000,0.7000,0.6000,,
topic-debt-covenant-compliance,semantic_paraphrase,baseline,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
topic-debt-covenant-compliance,semantic_paraphrase,remediated,keyword,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,,
topic-debt-covenant-compliance,semantic_paraphrase,baseline,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.8000,0.8000,0.7338,
topic-debt-covenant-compliance,semantic_paraphrase,baseline,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.8000,0.8000,,
topic-debt-covenant-compliance,semantic_paraphrase,remediated,semantic_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.0000,0.2000,0.0000,0.7338,
topic-debt-covenant-compliance,semantic_paraphrase,remediated,hybrid_exact,1.0000,1.0000,0.0000,0.0000,0.0000,,0.0000,0.2000,0.0000,,
topic-debt-covenant-compliance,semantic_paraphrase,baseline,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.8000,0.8000,0.7338,
topic-debt-covenant-compliance,semantic_paraphrase,baseline,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.8000,0.8000,0.8000,,
topic-debt-covenant-compliance,semantic_paraphrase,remediated,semantic_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.0000,0.2000,0.0000,0.7338,
topic-debt-covenant-compliance,semantic_paraphrase,remediated,hybrid_hnsw,1.0000,1.0000,0.0000,0.0000,0.0000,,0.0000,0.2000,0.0000,,
topic-customer-concentration-reliance,semantic_paraphrase,baseline,keyword,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,
topic-customer-concentration-reliance,semantic_paraphrase,remediated,keyword,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,
topic-customer-concentration-reliance,semantic_paraphrase,baseline,semantic_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,0.8000,0.9000,0.8000,0.7992,
topic-customer-concentration-reliance,semantic_paraphrase,baseline,hybrid_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,0.8000,0.9000,0.8000,,
topic-customer-concentration-reliance,semantic_paraphrase,remediated,semantic_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,0.4000,0.4000,0.4000,0.7992,
topic-customer-concentration-reliance,semantic_paraphrase,remediated,hybrid_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,0.4000,0.4000,0.4000,,
topic-customer-concentration-reliance,semantic_paraphrase,baseline,semantic_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,0.8000,0.9000,0.8000,0.7992,
topic-customer-concentration-reliance,semantic_paraphrase,baseline,hybrid_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,0.8000,0.9000,0.8000,,
topic-customer-concentration-reliance,semantic_paraphrase,remediated,semantic_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,0.4000,0.4000,0.4000,0.7992,
topic-customer-concentration-reliance,semantic_paraphrase,remediated,hybrid_hnsw,0.0000,0.0000,0.0000,0.0000,0.0000,,0.4000,0.4000,0.4000,,
topic-foreign-exchange-translation,semantic_paraphrase,baseline,keyword,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,
topic-foreign-exchange-translation,semantic_paraphrase,remediated,keyword,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,
topic-foreign-exchange-translation,semantic_paraphrase,baseline,semantic_exact,0.0000,0.0000,0.0000,0.0000,0.0435,,0.2000,0.1000,0.2000,0.7890,
topic-foreign-exchange-translation,semantic_paraphrase,baseline,hybrid_exact,0.0000,0.0000,0.0000,0.0000,0.0385,,0.2000,0.1000,0.2000,,
topic-foreign-exchange-translation,semantic_paraphrase,remediated,semantic_exact,0.0000,0.0000,0.0000,0.0000,0.0476,,0.0000,0.0000,0.0000,0.7890,
topic-foreign-exchange-translation,semantic_paraphrase,remediated,hybrid_exact,0.0000,0.0000,0.0000,0.0000,0.0417,,0.0000,0.0000,0.0000,,
topic-foreign-exchange-translation,semantic_paraphrase,baseline,semantic_hnsw,0.0000,0.0000,0.0000,0.0000,0.0435,,0.2000,0.1000,0.2000,0.7890,
topic-foreign-exchange-translation,semantic_paraphrase,baseline,hybrid_hnsw,0.0000,0.0000,0.0000,0.0000,0.0385,,0.2000,0.1000,0.2000,,
topic-foreign-exchange-translation,semantic_paraphrase,remediated,semantic_hnsw,0.0000,0.0000,0.0000,0.0000,0.0476,,0.0000,0.0000,0.0000,0.7890,
topic-foreign-exchange-translation,semantic_paraphrase,remediated,hybrid_hnsw,0.0000,0.0000,0.0000,0.0000,0.0417,,0.0000,0.0000,0.0000,,
topic-margin-pressure-cost-inflation,semantic_paraphrase,baseline,keyword,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,
topic-margin-pressure-cost-inflation,semantic_paraphrase,remediated,keyword,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,
topic-margin-pressure-cost-inflation,semantic_paraphrase,baseline,semantic_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,1.0000,0.9000,1.0000,0.7574,
topic-margin-pressure-cost-inflation,semantic_paraphrase,baseline,hybrid_exact,0.0000,0.0000,0.0000,0.0000,0.0000,,1.0000,0.9000,1.0000,,
