config_label,case_id,case_type,expected,actual,primary_stage,recovered,precision_at_3,recall_at_5,has_duplicate_passage_id,citation_complete,latency_ms,was_retrieval_miss_baseline_case
FIXED_TOKEN_WINDOW_256_64,noanswer-nonexistent-company,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,609,false
FIXED_TOKEN_WINDOW_256_64,noanswer-unsupported-acquisition,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,547,false
FIXED_TOKEN_WINDOW_256_64,noanswer-nonexistent-regulatory-event,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,385,false
FIXED_TOKEN_WINDOW_256_64,noanswer-unsupported-numeric-claim,unsupported_exact_numeric_claim,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,568,false
FIXED_TOKEN_WINDOW_256_64,numeric-trap-act-operating-margin,numerical_table_fragment_without_explanatory_prose,INSUFFICIENT_EVIDENCE,SUPPORTED,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,272,false
FIXED_TOKEN_WINDOW_256_64,numeric-trap-sbp-investments-per-category,numerical_table_fragment_without_explanatory_prose,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,212,false
FIXED_TOKEN_WINDOW_256_64,numeric-trap-short-heading-operations,short_heading_trap,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,522,true
FIXED_TOKEN_WINDOW_256_64,short-heading-trap-usd-currency,short_heading_trap,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,247,true
FIXED_TOKEN_WINDOW_256_64,short-heading-trap-back-navigation,short_heading_trap,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,296,false
FIXED_TOKEN_WINDOW_256_64,broad-corpus-governance-practices,broad_corpus_wide,SUPPORTED,INSUFFICIENT_EVIDENCE,RERANKING_MISS,false,0.000,0.000,false,true,706,true
FIXED_TOKEN_WINDOW_256_64,multi-company-remuneration-comparison,multi_company,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.333,0.500,false,true,456,true
FIXED_TOKEN_WINDOW_256_64,weak-indirect-sbp-industrial-diversification,weak_indirect_evidence,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,161,false
FIXED_TOKEN_WINDOW_256_64,related-terminology-no-support-kp2-community,related_terminology_no_direct_support,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,238,false
FIXED_TOKEN_WINDOW_256_64,quality-aware-act-remuneration-short,requires_quality_aware_interpretation,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,232,true
FIXED_TOKEN_WINDOW_256_64,direction-lexical-act-growth-increase,requires_comparison_direction,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,346,true
FIXED_TOKEN_WINDOW_256_64,direction-lexical-bel-repurchase-removed,requires_comparison_direction,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,289,true
FIXED_TOKEN_WINDOW_256_64,chronology-kp2-hse-governance-timeline,requires_chronology,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,266,true
FIXED_TOKEN_WINDOW_256_64,sup-sbp-financial-incentives,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,204,false
FIXED_TOKEN_WINDOW_256_64,sup-sbp-governance-special-incentives,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,202,false
FIXED_TOKEN_WINDOW_256_64,sup-sbp-shareholder-inclusive-approach,answerable_by_one_passage,SUPPORTED,SUPPORTED,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,206,false
FIXED_TOKEN_WINDOW_256_64,sup-sdl-financial-environmental-stewardship,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.500,1.000,false,true,180,false
FIXED_TOKEN_WINDOW_256_64,sup-sdl-financial-directors-report-governance,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,199,false
FIXED_TOKEN_WINDOW_256_64,sup-sdl-governance-new-director-bio,answerable_from_new_disclosure,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,186,false
FIXED_TOKEN_WINDOW_256_64,sup-sdl-governance-no-significant-changes,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.500,1.000,false,true,205,false
FIXED_TOKEN_WINDOW_256_64,sup-sdl-risk-currency-sensitivity,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.667,1.000,false,true,178,false
FIXED_TOKEN_WINDOW_256_64,sup-sdl-strategy-share-based-payments,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,0.500,false,true,193,false
FIXED_TOKEN_WINDOW_256_64,sup-sur-financial-remuneration-weightings,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,252,false
FIXED_TOKEN_WINDOW_256_64,sup-sur-governance-malus-clawback,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.500,1.000,false,true,248,false
FIXED_TOKEN_WINDOW_256_64,sup-sur-risk-board-activities-2023,answerable_only_within_one_report_period,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,248,false
FIXED_TOKEN_WINDOW_256_64,sup-sur-risk-governing-body-inseparable-elements,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,270,false
FIXED_TOKEN_WINDOW_256_64,partial-sur-target-setting-and-exact-budget,partially_answerable,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,180,true
FIXED_TOKEN_WINDOW_256_64,partial-kp2-liability-classification-and-fair-value-hierarchy,partially_answerable,PARTIALLY_SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,254,false
FIXED_TOKEN_WINDOW_256_64,repeated-passage-kp2-materiality-audit,repeated_passage_across_comparisons,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,246,false
FIXED_TOKEN_WINDOW_256_64,repeated-passage-kp2-transitions-both-modification,repeated_passage_across_comparisons,PARTIALLY_SUPPORTED,SUPPORTED,RETRIEVAL_MISS,false,0.000,0.000,false,true,265,false
FIXED_TOKEN_WINDOW_256_64,repeated-passage-kp2-financial-liabilities,repeated_passage_across_comparisons,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.667,1.000,false,true,249,false
COMPARISON_PAIR,sup-act-financial-growth,answerable_by_one_passage,SUPPORTED,SUPPORTED,RETRIEVAL_MISS,false,0.000,0.000,false,true,359,true
COMPARISON_PAIR,sup-act-governance-board-meetings,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,331,false
COMPARISON_PAIR,sup-act-risk-labour-standards,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,261,false
COMPARISON_PAIR,sup-bel-financial-repurchase,answerable_by_one_passage,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,342,false
COMPARISON_PAIR,sup-bel-governance-board-charter,answerable_by_one_passage,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,343,false
COMPARISON_PAIR,sup-bel-risk-credit-guarantee,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,253,false
COMPARISON_PAIR,sup-kp2-governance-hse-committee,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,304,false
COMPARISON_PAIR,sup-kp2-financial-loss,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,286,false
COMPARISON_PAIR,sup-kp2-strategy-disclosure-obligations,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,1.000,0.500,false,true,301,false
COMPARISON_PAIR,sup-sbp-governance-remuneration-policy,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,217,false
COMPARISON_PAIR,sup-sbp-strategy-investment-proposition,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,230,false
COMPARISON_PAIR,sup-sdl-financial-fair-value,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,197,false
COMPARISON_PAIR,sup-sdl-governance-key-management,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,206,false
COMPARISON_PAIR,sup-sdl-strategy-sovereign-risk,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,171,true
COMPARISON_PAIR,sup-sur-financial-target-setting,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,295,false
COMPARISON_PAIR,sup-sur-risk-stakeholder-governance,answerable_by_one_passage,SUPPORTED,AMBIGUOUS_OR_CONFLICTING,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,322,false
COMPARISON_PAIR,sup-sur-strategy-loadshedding,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,289,false
COMPARISON_PAIR,sup-multi-act-growth-both-sides,answerable_only_by_multiple_passages,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,381,false
COMPARISON_PAIR,sup-earlier-side-act-labour,answerable_only_from_earlier_side,SUPPORTED,SUPPORTED,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,239,false
COMPARISON_PAIR,sup-later-side-kp2-hse,answerable_only_from_later_side,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,270,false
COMPARISON_PAIR,sup-new-sdl-directors-report,answerable_from_new_disclosure,SUPPORTED,INSUFFICIENT_EVIDENCE,RERANKING_MISS,true,1.000,1.000,false,true,188,false
COMPARISON_PAIR,sup-removed-act-leadership-bio,answerable_from_removed_disclosure,SUPPORTED,AMBIGUOUS_OR_CONFLICTING,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,292,false
COMPARISON_PAIR,sup-modified-bel-agm-notice,answerable_from_modified_disclosure,SUPPORTED,AMBIGUOUS_OR_CONFLICTING,RERANKING_MISS,false,0.000,0.000,false,true,331,false
COMPARISON_PAIR,sup-period-kp2-2024,answerable_only_within_one_report_period,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,203,true
COMPARISON_PAIR,partial-sbp-remuneration-and-succession,partially_answerable,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,214,false
COMPARISON_PAIR,partial-bel-repurchase-and-buyback-pricing,partially_answerable,PARTIALLY_SUPPORTED,SUPPORTED,RETRIEVAL_MISS,false,0.000,0.000,false,true,327,false
COMPARISON_PAIR,partial-kp2-materiality-and-fraud-risk,partially_answerable,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,347,false
COMPARISON_PAIR,partial-act-diversity-and-gender-pay-gap,partially_answerable,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,RETRIEVAL_MISS,false,0.000,0.000,false,true,262,true
COMPARISON_PAIR,ambiguous-sbp-restatement,conflicting_or_apparently_inconsistent,AMBIGUOUS_OR_CONFLICTING,INSUFFICIENT_EVIDENCE,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,229,false
COMPARISON_PAIR,ambiguous-sdl-directors-report-new-removed,conflicting_or_apparently_inconsistent,AMBIGUOUS_OR_CONFLICTING,AMBIGUOUS_OR_CONFLICTING,PIPELINE_SUCCESS,false,0.000,1.000,false,true,192,false
COMPARISON_PAIR,ambiguous-sbp-listed-investment-performance,ambiguous,AMBIGUOUS_OR_CONFLICTING,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,207,false
COMPARISON_PAIR,ambiguous-sbp-non-executive-directors,ambiguous,AMBIGUOUS_OR_CONFLICTING,SUPPORTED,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,199,false
COMPARISON_PAIR,ambiguous-sbp-valuation-summary,conflicting_or_apparently_inconsistent,AMBIGUOUS_OR_CONFLICTING,INSUFFICIENT_EVIDENCE,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,282,false
COMPARISON_PAIR,noanswer-airline-loyalty,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,625,false
COMPARISON_PAIR,noanswer-esports,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,514,false
COMPARISON_PAIR,noanswer-agriculture-subsidy,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,558,false
COMPARISON_PAIR,noanswer-deep-sea-mining,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,520,false
COMPARISON_PAIR,noanswer-social-media-influencer,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,562,false
COMPARISON_PAIR,noanswer-patent-litigation,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,495,false
COMPARISON_PAIR,noanswer-nonexistent-company,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,665,false
COMPARISON_PAIR,noanswer-unsupported-acquisition,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,704,false
COMPARISON_PAIR,noanswer-nonexistent-regulatory-event,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,388,false
COMPARISON_PAIR,noanswer-unsupported-numeric-claim,unsupported_exact_numeric_claim,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,588,false
COMPARISON_PAIR,numeric-trap-act-operating-margin,numerical_table_fragment_without_explanatory_prose,INSUFFICIENT_EVIDENCE,SUPPORTED,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,270,false
COMPARISON_PAIR,numeric-trap-sbp-investments-per-category,numerical_table_fragment_without_explanatory_prose,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,215,false
COMPARISON_PAIR,numeric-trap-short-heading-operations,short_heading_trap,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,424,true
COMPARISON_PAIR,short-heading-trap-usd-currency,short_heading_trap,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,1237,true
COMPARISON_PAIR,short-heading-trap-back-navigation,short_heading_trap,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,242,false
COMPARISON_PAIR,broad-corpus-governance-practices,broad_corpus_wide,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,701,true
COMPARISON_PAIR,multi-company-remuneration-comparison,multi_company,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,530,true
COMPARISON_PAIR,weak-indirect-sbp-industrial-diversification,weak_indirect_evidence,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,167,false
COMPARISON_PAIR,related-terminology-no-support-kp2-community,related_terminology_no_direct_support,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,327,false
COMPARISON_PAIR,quality-aware-act-remuneration-short,requires_quality_aware_interpretation,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,258,true
COMPARISON_PAIR,direction-lexical-act-growth-increase,requires_comparison_direction,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,354,true
COMPARISON_PAIR,direction-lexical-bel-repurchase-removed,requires_comparison_direction,SUPPORTED,INSUFFICIENT_EVIDENCE,RERANKING_MISS,false,0.000,0.000,false,true,302,true
COMPARISON_PAIR,chronology-kp2-hse-governance-timeline,requires_chronology,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,314,true
COMPARISON_PAIR,sup-sbp-financial-incentives,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,227,false
COMPARISON_PAIR,sup-sbp-governance-special-incentives,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,213,false
COMPARISON_PAIR,sup-sbp-shareholder-inclusive-approach,answerable_by_one_passage,SUPPORTED,SUPPORTED,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,229,false
COMPARISON_PAIR,sup-sdl-financial-environmental-stewardship,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.500,1.000,false,true,207,false
COMPARISON_PAIR,sup-sdl-financial-directors-report-governance,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,202,false
COMPARISON_PAIR,sup-sdl-governance-new-director-bio,answerable_from_new_disclosure,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,207,false
COMPARISON_PAIR,sup-sdl-governance-no-significant-changes,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.500,1.000,false,true,185,false
COMPARISON_PAIR,sup-sdl-risk-currency-sensitivity,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.667,1.000,false,true,192,false
COMPARISON_PAIR,sup-sdl-strategy-share-based-payments,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,0.500,false,true,206,false
COMPARISON_PAIR,sup-sur-financial-remuneration-weightings,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,285,false
COMPARISON_PAIR,sup-sur-governance-malus-clawback,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.500,1.000,false,true,282,false
COMPARISON_PAIR,sup-sur-risk-board-activities-2023,answerable_only_within_one_report_period,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,218,false
COMPARISON_PAIR,sup-sur-risk-governing-body-inseparable-elements,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,317,false
COMPARISON_PAIR,partial-sur-target-setting-and-exact-budget,partially_answerable,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,173,true
COMPARISON_PAIR,partial-kp2-liability-classification-and-fair-value-hierarchy,partially_answerable,PARTIALLY_SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,327,false
COMPARISON_PAIR,repeated-passage-kp2-materiality-audit,repeated_passage_across_comparisons,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,271,false
COMPARISON_PAIR,repeated-passage-kp2-transitions-both-modification,repeated_passage_across_comparisons,PARTIALLY_SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,321,false
COMPARISON_PAIR,repeated-passage-kp2-financial-liabilities,repeated_passage_across_comparisons,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.667,1.000,false,true,314,false
ALL_STRATEGIES_COMBINED,sup-act-financial-growth,answerable_by_one_passage,SUPPORTED,SUPPORTED,RETRIEVAL_MISS,false,0.000,0.000,false,true,329,true
ALL_STRATEGIES_COMBINED,sup-act-governance-board-meetings,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,306,false
ALL_STRATEGIES_COMBINED,sup-act-risk-labour-standards,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,250,false
ALL_STRATEGIES_COMBINED,sup-bel-financial-repurchase,answerable_by_one_passage,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,294,false
ALL_STRATEGIES_COMBINED,sup-bel-governance-board-charter,answerable_by_one_passage,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,277,false
ALL_STRATEGIES_COMBINED,sup-bel-risk-credit-guarantee,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,249,false
ALL_STRATEGIES_COMBINED,sup-kp2-governance-hse-committee,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,233,false
ALL_STRATEGIES_COMBINED,sup-kp2-financial-loss,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,229,false
ALL_STRATEGIES_COMBINED,sup-kp2-strategy-disclosure-obligations,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,1.000,0.500,false,true,229,false
ALL_STRATEGIES_COMBINED,sup-sbp-governance-remuneration-policy,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,191,false
ALL_STRATEGIES_COMBINED,sup-sbp-strategy-investment-proposition,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,190,false
ALL_STRATEGIES_COMBINED,sup-sdl-financial-fair-value,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,186,false
ALL_STRATEGIES_COMBINED,sup-sdl-governance-key-management,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,188,false
ALL_STRATEGIES_COMBINED,sup-sdl-strategy-sovereign-risk,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,148,true
ALL_STRATEGIES_COMBINED,sup-sur-financial-target-setting,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,275,false
ALL_STRATEGIES_COMBINED,sup-sur-risk-stakeholder-governance,answerable_by_one_passage,SUPPORTED,AMBIGUOUS_OR_CONFLICTING,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,290,false
ALL_STRATEGIES_COMBINED,sup-sur-strategy-loadshedding,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,267,false
ALL_STRATEGIES_COMBINED,sup-multi-act-growth-both-sides,answerable_only_by_multiple_passages,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,400,false
ALL_STRATEGIES_COMBINED,sup-earlier-side-act-labour,answerable_only_from_earlier_side,SUPPORTED,SUPPORTED,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,260,false
ALL_STRATEGIES_COMBINED,sup-later-side-kp2-hse,answerable_only_from_later_side,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,254,false
ALL_STRATEGIES_COMBINED,sup-new-sdl-directors-report,answerable_from_new_disclosure,SUPPORTED,INSUFFICIENT_EVIDENCE,RERANKING_MISS,true,1.000,1.000,false,true,183,false
ALL_STRATEGIES_COMBINED,sup-removed-act-leadership-bio,answerable_from_removed_disclosure,SUPPORTED,AMBIGUOUS_OR_CONFLICTING,GATE_MISCLASSIFICATION,true,0.500,1.000,false,true,227,false
ALL_STRATEGIES_COMBINED,sup-modified-bel-agm-notice,answerable_from_modified_disclosure,SUPPORTED,AMBIGUOUS_OR_CONFLICTING,RERANKING_MISS,false,0.000,0.000,false,true,286,false
ALL_STRATEGIES_COMBINED,sup-period-kp2-2024,answerable_only_within_one_report_period,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,188,true
ALL_STRATEGIES_COMBINED,partial-sbp-remuneration-and-succession,partially_answerable,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,187,false
ALL_STRATEGIES_COMBINED,partial-bel-repurchase-and-buyback-pricing,partially_answerable,PARTIALLY_SUPPORTED,SUPPORTED,RETRIEVAL_MISS,false,0.000,0.000,false,true,277,false
ALL_STRATEGIES_COMBINED,partial-kp2-materiality-and-fraud-risk,partially_answerable,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,242,false
ALL_STRATEGIES_COMBINED,partial-act-diversity-and-gender-pay-gap,partially_answerable,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,RETRIEVAL_MISS,false,0.000,0.000,false,true,231,true
ALL_STRATEGIES_COMBINED,ambiguous-sbp-restatement,conflicting_or_apparently_inconsistent,AMBIGUOUS_OR_CONFLICTING,INSUFFICIENT_EVIDENCE,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,200,false
